season_label,fixture_id,fixture_ts,home_team_id,away_team_id,gk_home_player_id,GK_HOME_GOALS_CONCEDED,df1_home_player_id,DF1_HOME_GOALS_CONCEDED,DF1_HOME_MINUTES_PLAYED,DF1_HOME_APPEARANCES,df2_home_player_id,DF2_HOME_GOALS_CONCEDED,DF2_HOME_MINUTES_PLAYED,DF2_HOME_APPEARANCES,df3_home_player_id,DF3_HOME_GOALS_CONCEDED,DF3_HOME_MINUTES_PLAYED,DF3_HOME_APPEARANCES,df4_home_player_id,DF4_HOME_GOALS_CONCEDED,DF4_HOME_MINUTES_PLAYED,DF4_HOME_APPEARANCES,df5_home_player_id,DF5_HOME_GOALS_CONCEDED,DF5_HOME_MINUTES_PLAYED,DF5_HOME_APPEARANCES,df6_home_player_id,DF6_HOME_GOALS_CONCEDED,DF6_HOME_MINUTES_PLAYED,DF6_HOME_APPEARANCES,NO_OF_DF_HOME,mf1_home_player_id,MF1_HOME_GOALS_CONCEDED,MF1_HOME_MINUTES_PLAYED,MF1_HOME_APPEARANCES,mf2_home_player_id,MF2_HOME_GOALS_CONCEDED,MF2_HOME_MINUTES_PLAYED,MF2_HOME_APPEARANCES,mf3_home_player_id,MF3_HOME_GOALS_CONCEDED,MF3_HOME_MINUTES_PLAYED,MF3_HOME_APPEARANCES,mf4_home_player_id,MF4_HOME_GOALS_CONCEDED,MF4_HOME_MINUTES_PLAYED,MF4_HOME_APPEARANCES,mf5_home_player_id,MF5_HOME_GOALS_CONCEDED,MF5_HOME_MINUTES_PLAYED,MF5_HOME_APPEARANCES,mf6_home_player_id,MF6_HOME_GOALS_CONCEDED,MF6_HOME_MINUTES_PLAYED,MF6_HOME_APPEARANCES,NO_OF_MF_HOME,atk1_home_player_id,ATK1_HOME_MINUTES_PLAYED,ATK1_HOME_APPEARANCES,ATK1_HOME_GOALS_CONCEDED,ATK1_HOME_SUBSTITUTIONS_IN,ATK1_HOME_SUBSTITUTIONS_OUT,atk2_home_player_id,ATK2_HOME_MINUTES_PLAYED,ATK2_HOME_APPEARANCES,ATK2_HOME_GOALS_CONCEDED,ATK2_HOME_SUBSTITUTIONS_IN,ATK2_HOME_SUBSTITUTIONS_OUT,atk3_home_player_id,ATK3_HOME_MINUTES_PLAYED,ATK3_HOME_APPEARANCES,ATK3_HOME_GOALS_CONCEDED,ATK3_HOME_SUBSTITUTIONS_IN,ATK3_HOME_SUBSTITUTIONS_OUT,atk4_home_player_id,ATK4_HOME_MINUTES_PLAYED,ATK4_HOME_APPEARANCES,ATK4_HOME_GOALS_CONCEDED,ATK4_HOME_SUBSTITUTIONS_IN,ATK4_HOME_SUBSTITUTIONS_OUT,NO_OF_ATK_HOME,gk_away_player_id,GK_AWAY_GOALS_CONCEDED,df1_away_player_id,DF1_AWAY_GOALS_CONCEDED,DF1_AWAY_MINUTES_PLAYED,DF1_AWAY_APPEARANCES,df2_away_player_id,DF2_AWAY_GOALS_CONCEDED,DF2_AWAY_MINUTES_PLAYED,DF2_AWAY_APPEARANCES,df3_away_player_id,DF3_AWAY_GOALS_CONCEDED,DF3_AWAY_MINUTES_PLAYED,DF3_AWAY_APPEARANCES,df4_away_player_id,DF4_AWAY_GOALS_CONCEDED,DF4_AWAY_MINUTES_PLAYED,DF4_AWAY_APPEARANCES,df5_away_player_id,DF5_AWAY_GOALS_CONCEDED,DF5_AWAY_MINUTES_PLAYED,DF5_AWAY_APPEARANCES,df6_away_player_id,DF6_AWAY_GOALS_CONCEDED,DF6_AWAY_MINUTES_PLAYED,DF6_AWAY_APPEARANCES,NO_OF_DF_AWAY,mf1_away_player_id,MF1_AWAY_GOALS_CONCEDED,MF1_AWAY_MINUTES_PLAYED,MF1_AWAY_APPEARANCES,mf2_away_player_id,MF2_AWAY_GOALS_CONCEDED,MF2_AWAY_MINUTES_PLAYED,MF2_AWAY_APPEARANCES,mf3_away_player_id,MF3_AWAY_GOALS_CONCEDED,MF3_AWAY_MINUTES_PLAYED,MF3_AWAY_APPEARANCES,mf4_away_player_id,MF4_AWAY_GOALS_CONCEDED,MF4_AWAY_MINUTES_PLAYED,MF4_AWAY_APPEARANCES,mf5_away_player_id,MF5_AWAY_GOALS_CONCEDED,MF5_AWAY_MINUTES_PLAYED,MF5_AWAY_APPEARANCES,mf6_away_player_id,MF6_AWAY_GOALS_CONCEDED,MF6_AWAY_MINUTES_PLAYED,MF6_AWAY_APPEARANCES,NO_OF_MF_AWAY,atk1_away_player_id,ATK1_AWAY_MINUTES_PLAYED,ATK1_AWAY_APPEARANCES,ATK1_AWAY_GOALS_CONCEDED,ATK1_AWAY_SUBSTITUTIONS_IN,ATK1_AWAY_SUBSTITUTIONS_OUT,atk2_away_player_id,ATK2_AWAY_MINUTES_PLAYED,ATK2_AWAY_APPEARANCES,ATK2_AWAY_GOALS_CONCEDED,ATK2_AWAY_SUBSTITUTIONS_IN,ATK2_AWAY_SUBSTITUTIONS_OUT,atk3_away_player_id,ATK3_AWAY_MINUTES_PLAYED,ATK3_AWAY_APPEARANCES,ATK3_AWAY_GOALS_CONCEDED,ATK3_AWAY_SUBSTITUTIONS_IN,ATK3_AWAY_SUBSTITUTIONS_OUT,atk4_away_player_id,ATK4_AWAY_MINUTES_PLAYED,ATK4_AWAY_APPEARANCES,ATK4_AWAY_GOALS_CONCEDED,ATK4_AWAY_SUBSTITUTIONS_IN,ATK4_AWAY_SUBSTITUTIONS_OUT,NO_OF_ATK_AWAY,HOME_FORM_GOALS_FOR,HOME_FORM_CORNERS_FOR,HOME_FORM_YELLOWCARDS_FOR,HOME_FORM_SHOTS_ON_TARGET_FOR,HOME_FORM_FOULS_FOR,HOME_FORM_OFFSIDES_FOR,HOME_FORM_REDCARDS_FOR,HOME_FORM_GOALS_AGAINST,HOME_FORM_CORNERS_AGAINST,HOME_FORM_YELLOWCARDS_AGAINST,HOME_FORM_SHOTS_ON_TARGET_AGAINST,HOME_FORM_FOULS_AGAINST,HOME_FORM_OFFSIDES_AGAINST,HOME_FORM_REDCARDS_AGAINST,AWAY_FORM_GOALS_FOR,AWAY_FORM_CORNERS_FOR,AWAY_FORM_YELLOWCARDS_FOR,AWAY_FORM_SHOTS_ON_TARGET_FOR,AWAY_FORM_FOULS_FOR,AWAY_FORM_OFFSIDES_FOR,AWAY_FORM_REDCARDS_FOR,AWAY_FORM_GOALS_AGAINST,AWAY_FORM_CORNERS_AGAINST,AWAY_FORM_YELLOWCARDS_AGAINST,AWAY_FORM_SHOTS_ON_TARGET_AGAINST,AWAY_FORM_FOULS_AGAINST,AWAY_FORM_OFFSIDES_AGAINST,AWAY_FORM_REDCARDS_AGAINST,HOME_CFORM_GOALS_FOR,HOME_CFORM_CORNERS_FOR,HOME_CFORM_YELLOWCARDS_FOR,HOME_CFORM_SHOTS_ON_TARGET_FOR,HOME_CFORM_FOULS_FOR,HOME_CFORM_OFFSIDES_FOR,HOME_CFORM_REDCARDS_FOR,HOME_CFORM_GOALS_AGAINST,HOME_CFORM_CORNERS_AGAINST,HOME_CFORM_YELLOWCARDS_AGAINST,HOME_CFORM_SHOTS_ON_TARGET_AGAINST,HOME_CFORM_FOULS_AGAINST,HOME_CFORM_OFFSIDES_AGAINST,HOME_CFORM_REDCARDS_AGAINST,AWAY_CFORM_GOALS_FOR,AWAY_CFORM_CORNERS_FOR,AWAY_CFORM_YELLOWCARDS_FOR,AWAY_CFORM_SHOTS_ON_TARGET_FOR,AWAY_CFORM_FOULS_FOR,AWAY_CFORM_OFFSIDES_FOR,AWAY_CFORM_REDCARDS_FOR,AWAY_CFORM_GOALS_AGAINST,AWAY_CFORM_CORNERS_AGAINST,AWAY_CFORM_YELLOWCARDS_AGAINST,AWAY_CFORM_SHOTS_ON_TARGET_AGAINST,AWAY_CFORM_FOULS_AGAINST,AWAY_CFORM_OFFSIDES_AGAINST,AWAY_CFORM_REDCARDS_AGAINST,STAGE_NORMALIZED,HOME_GOALS,AWAY_GOALS,HOME_CORNERS,AWAY_CORNERS,HOME_YELLOWCARDS,AWAY_YELLOWCARDS,HOME_SHOTS_ON_TARGET,AWAY_SHOTS_ON_TARGET,HOME_FOULS,AWAY_FOULS,HOME_OFFSIDES,AWAY_OFFSIDES,HOME_REDCARDS,AWAY_REDCARDS
2019-2020_16029,11966020,2019-12-10T20-00-00_11966020,605,2963,31892,14.0,23278642,11.0,450.0,5.0,162869,9.0,376.0,5.0,162536,13.0,765.0,9.0,160208,14.0,900.0,10.0,,nan,nan,nan,,nan,nan,nan,4,158612,9.0,659.0,10.0,132242,7.0,219.0,4.0,1002,11.0,360.0,4.0,160199,11.0,657.0,10.0,,nan,nan,nan,,nan,nan,nan,4,74345,270.0,3.0,5.0,nan,nan,463153,322.0,5.0,6.0,2.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,169311,9.0,80445,8.0,414.0,6.0,161268,7.0,322.0,5.0,690,9.0,520.0,6.0,32614,9.0,506.0,6.0,,nan,nan,nan,,nan,nan,nan,4,145116,8.0,166.0,4.0,237176,9.0,540.0,6.0,169276,8.0,463.0,6.0,169659,7.0,235.0,4.0,,nan,nan,nan,,nan,nan,nan,4,169790,466.0,6.0,7.0,0.0,4.0,169510,540.0,6.0,9.0,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,1.4,5.2,1.4,4.6,10.6,1.6,0.0,2.2,4.8,1.2,5.4,12.0,2.2,0.0,1.4,4.2,2.6,3.8,10.0,1.6,0.0,1.2,7.8,1.0,6.4,9.6,2.0,0.0,1.4,5.2,1.4,4.6,10.6,1.6,0.0,2.2,4.8,1.2,5.4,12.0,2.2,0.0,1.4,4.2,2.6,3.8,10.0,1.6,0.0,1.2,7.8,1.0,6.4,9.6,2.0,0.0,0.6,3.0,0.0,8.0,6.0,1.0,4.0,7.0,1.0,8.0,13.0,1.0,2.0,0.0,1.0
2019-2020_16029,11966032,2019-12-10T20-00-00_11966032,18,690,186606,16.0,1330,11.0,613.0,7.0,31837,8.0,180.0,2.0,1316,15.0,613.0,7.0,129794,9.0,198.0,3.0,,nan,nan,nan,,nan,nan,nan,4,1193,12.0,360.0,4.0,129511,11.0,612.0,7.0,73147,15.0,612.0,8.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,1317,530.0,7.0,9.0,1.0,3.0,3139,569.0,8.0,11.0,1.0,4.0,32438,455.0,7.0,4.0,2.0,3.0,,nan,nan,nan,nan,nan,3,96227,14.0,450031,14.0,540.0,6.0,540319,9.0,267.0,3.0,97811,14.0,540.0,6.0,1745,8.0,90.0,1.0,,nan,nan,nan,,nan,nan,nan,4,97702,10.0,118.0,3.0,432912,14.0,527.0,6.0,219549,8.0,277.0,6.0,202568,7.0,372.0,6.0,219417,2.0,66.0,1.0,,nan,nan,nan,5,1063,207.0,4.0,12.0,2.0,0.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.8,6.6,2.0,5.6,15.6,1.4,0.0,1.6,5.6,2.4,3.6,11.6,1.2,0.4,0.6,5.6,2.4,4.6,15.4,3.0,0.0,2.4,4.0,1.6,4.6,9.6,1.4,0.2,1.8,6.6,2.0,5.6,15.6,1.4,0.0,1.6,5.6,2.4,3.6,11.6,1.2,0.4,0.6,5.6,2.4,4.6,15.4,3.0,0.0,2.4,4.0,1.6,4.6,9.6,1.4,0.2,0.6,2.0,1.0,10.0,2.0,1.0,2.0,9.0,2.0,10.0,7.0,0.0,1.0,0.0,0.0
2019-2020_16029,11966021,2019-12-10T20-00-00_11966021,79,277,95617,13.0,25400,12.0,196.0,3.0,25284,11.0,391.0,6.0,1487,16.0,720.0,8.0,649,9.0,240.0,3.0,,nan,nan,nan,,nan,nan,nan,4,218595,6.0,459.0,8.0,96886,15.0,482.0,7.0,97292,5.0,159.0,3.0,929,9.0,618.0,8.0,96959,16.0,630.0,7.0,,nan,nan,nan,5,3215,460.0,9.0,10.0,4.0,3.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,2283,12.0,97669,9.0,698.0,10.0,33685,11.0,661.0,8.0,32641,12.0,809.0,10.0,260840,7.0,160.0,2.0,,nan,nan,nan,,nan,nan,nan,4,53625,2.0,270.0,3.0,32581,11.0,490.0,7.0,96884,5.0,514.0,9.0,32586,9.0,520.0,9.0,,nan,nan,nan,,nan,nan,nan,4,32587,574.0,8.0,9.0,2.0,0.0,31823,580.0,8.0,7.0,1.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,1.4,5.8,1.4,4.4,10.2,1.8,0.0,1.2,3.8,3.0,3.2,11.0,0.8,0.0,1.6,6.0,1.2,6.2,10.4,2.6,0.0,1.2,4.8,1.4,4.0,8.6,2.6,0.0,1.4,5.8,1.4,4.4,10.2,1.8,0.0,1.2,3.8,3.0,3.2,11.0,0.8,0.0,1.6,6.0,1.2,6.2,10.4,2.6,0.0,1.2,4.8,1.4,4.0,8.6,2.6,0.0,0.6,2.0,2.0,7.0,8.0,1.0,3.0,6.0,4.0,11.0,17.0,4.0,3.0,0.0,0.0
2019-2020_16029,11966033,2019-12-10T20-00-00_11966033,629,214,26393,17.0,28716,15.0,1355.0,17.0,24655,5.0,309.0,5.0,970,17.0,1481.0,18.0,188444,15.0,1315.0,15.0,,nan,nan,nan,,nan,nan,nan,4,254052,5.0,466.0,7.0,2206665,10.0,898.0,10.0,24288,16.0,1508.0,17.0,26031,13.0,1289.0,18.0,31439,1.0,128.0,3.0,,nan,nan,nan,5,1351,1531.0,18.0,16.0,1.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,186619,6.0,82841,6.0,270.0,3.0,1441,5.0,450.0,5.0,96887,6.0,270.0,3.0,186337,5.0,450.0,5.0,,nan,nan,nan,,nan,nan,nan,4,448389,4.0,106.0,3.0,835,3.0,278.0,4.0,1988,5.0,450.0,5.0,186968,5.0,390.0,6.0,,nan,nan,nan,,nan,nan,nan,4,94436,126.0,5.0,1.0,5.0,0.0,793,428.0,6.0,5.0,1.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,2.4,4.4,3.0,4.6,14.6,1.6,0.4,1.0,4.8,1.8,5.4,11.6,3.0,0.0,1.6,4.0,2.4,4.6,9.2,1.8,0.2,1.4,6.2,4.0,5.8,22.0,2.2,0.0,2.4,4.4,3.0,4.6,14.6,1.6,0.4,1.0,4.8,1.8,5.4,11.6,3.0,0.0,1.6,4.0,2.4,4.6,9.2,1.8,0.2,1.4,6.2,4.0,5.8,22.0,2.2,0.0,0.6,0.0,1.0,13.0,2.0,5.0,3.0,3.0,3.0,20.0,7.0,3.0,0.0,0.0,1.0
2019-2020_16029,11965973,2019-12-11T17-55-00_11965973,674,9,73721,1.0,74146,5.0,540.0,6.0,12789409,3.0,455.0,6.0,52110,5.0,540.0,6.0,96319,9.0,90.0,1.0,,nan,nan,nan,,nan,nan,nan,4,155077,3.0,22.0,3.0,74957,12.0,708.0,9.0,67827,5.0,520.0,6.0,72977,5.0,509.0,6.0,,nan,nan,nan,,nan,nan,nan,4,74060,523.0,6.0,5.0,0.0,2.0,131838,857.0,12.0,3.0,3.0,5.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,4792,8.0,160956,4.0,479.0,7.0,1822,12.0,402.0,5.0,4545389,6.0,180.0,2.0,96183,3.0,174.0,2.0,,nan,nan,nan,,nan,nan,nan,4,4842,10.0,590.0,8.0,186910,7.0,605.0,8.0,336133,6.0,120.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,971,388.0,6.0,9.0,2.0,1.0,5329,375.0,6.0,8.0,2.0,2.0,96353,578.0,8.0,8.0,2.0,1.0,,nan,nan,nan,nan,nan,3,1.8,3.4,3.0,3.4,16.2,2.0,0.2,1.8,5.2,2.4,5.8,11.6,2.4,0.2,2.4,7.8,2.4,6.4,12.6,2.8,0.4,0.6,2.4,1.2,2.6,9.4,0.8,0.0,1.8,3.4,3.0,3.4,16.2,2.0,0.2,1.8,5.2,2.4,5.8,11.6,2.4,0.2,2.4,7.8,2.4,6.4,12.6,2.8,0.4,0.6,2.4,1.2,2.6,9.4,0.8,0.0,0.6,1.0,4.0,5.0,2.0,1.0,0.0,2.0,7.0,8.0,6.0,1.0,1.0,0.0,0.0
2019-2020_16029,11965972,2019-12-11T17-55-00_11965972,621,708,204635,16.0,219486,7.0,282.0,5.0,204477,16.0,450.0,5.0,205892,14.0,450.0,5.0,158933,16.0,540.0,6.0,,nan,nan,nan,,nan,nan,nan,4,204483,16.0,527.0,6.0,29313293,2.0,155.0,3.0,205776,11.0,368.0,6.0,205487,8.0,205.0,5.0,205242,11.0,437.0,5.0,,nan,nan,nan,5,70219,506.0,6.0,13.0,0.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,6588,13.0,132671,15.0,510.0,6.0,70917,13.0,570.0,7.0,128366,7.0,221.0,4.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,62337,18.0,393.0,6.0,1717,16.0,765.0,9.0,130145,17.0,670.0,8.0,25242,14.0,655.0,8.0,,nan,nan,nan,,nan,nan,nan,4,73603,691.0,9.0,11.0,2.0,3.0,128853,219.0,6.0,14.0,4.0,2.0,128943,714.0,9.0,13.0,0.0,6.0,,nan,nan,nan,nan,nan,3,1.6,2.4,1.8,4.4,8.2,1.2,0.2,2.0,4.6,3.0,5.2,16.8,3.2,0.2,1.0,4.4,2.8,4.8,15.2,1.8,0.0,2.4,5.8,3.4,5.4,14.4,1.4,0.4,1.6,2.4,1.8,4.4,8.2,1.2,0.2,2.0,4.6,3.0,5.2,16.8,3.2,0.2,1.0,4.4,2.8,4.8,15.2,1.8,0.0,2.4,5.8,3.4,5.4,14.4,1.4,0.4,0.6,0.0,3.0,5.0,3.0,2.0,3.0,2.0,8.0,11.0,16.0,3.0,2.0,1.0,0.0
2019-2020_16029,11965961,2019-12-11T20-00-00_11965961,602,2673,159483,15.0,5337,14.0,1001.0,12.0,159569,15.0,1055.0,12.0,305827,15.0,990.0,11.0,84627,15.0,1080.0,12.0,,nan,nan,nan,,nan,nan,nan,4,129610,15.0,990.0,11.0,100557,13.0,509.0,10.0,108589,12.0,1024.0,12.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,160834,992.0,12.0,14.0,1.0,4.0,95134,361.0,8.0,10.0,4.0,3.0,109075,935.0,12.0,13.0,1.0,7.0,,nan,nan,nan,nan,nan,3,70729,21.0,177791,18.0,364.0,8.0,58228,6.0,180.0,2.0,35077,21.0,1200.0,13.0,169972,17.0,1176.0,13.0,,nan,nan,nan,,nan,nan,nan,4,58363,6.0,438.0,6.0,1481605,15.0,311.0,5.0,187013,18.0,614.0,8.0,4217,12.0,417.0,5.0,177992,13.0,526.0,11.0,,nan,nan,nan,5,36404,251.0,5.0,12.0,2.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.4,3.0,2.0,2.6,12.0,0.4,0.2,2.8,7.4,1.8,6.6,13.6,1.8,0.0,0.6,3.2,2.0,3.0,10.2,1.4,0.0,3.8,7.4,1.0,9.4,11.8,2.2,0.2,1.4,3.0,2.0,2.6,12.0,0.4,0.2,2.8,7.4,1.8,6.6,13.6,1.8,0.0,0.6,3.2,2.0,3.0,10.2,1.4,0.0,3.8,7.4,1.0,9.4,11.8,2.2,0.2,0.6,1.0,0.0,9.0,2.0,4.0,4.0,9.0,2.0,15.0,11.0,6.0,1.0,0.0,0.0
2019-2020_16029,11965949,2019-12-11T20-00-00_11965949,340,3468,633,12.0,28931733,12.0,180.0,2.0,61848,5.0,450.0,5.0,80663,3.0,180.0,2.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,198157,5.0,180.0,2.0,63568,2.0,208.0,4.0,23020,5.0,540.0,6.0,62318,5.0,540.0,6.0,205450,15.0,506.0,6.0,,nan,nan,nan,5,205944,180.0,3.0,5.0,1.0,2.0,288858,457.0,6.0,14.0,1.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,95393,12.0,187232,4.0,227.0,3.0,95807,9.0,360.0,4.0,460160,13.0,823.0,9.0,98903,13.0,707.0,8.0,,nan,nan,nan,,nan,nan,nan,4,159700,7.0,505.0,6.0,268,9.0,467.0,6.0,7346228,6.0,331.0,5.0,185972,3.0,251.0,4.0,600687,8.0,234.0,4.0,,nan,nan,nan,5,161284,118.0,5.0,7.0,4.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,0.6,3.8,2.8,2.8,16.4,3.6,0.6,1.8,5.8,2.8,4.2,10.4,2.4,0.0,2.2,6.8,1.6,8.4,8.8,1.2,0.0,1.4,4.0,2.6,3.4,12.8,2.2,0.2,0.6,3.8,2.8,2.8,16.4,3.6,0.6,1.8,5.8,2.8,4.2,10.4,2.4,0.0,2.2,6.8,1.6,8.4,8.8,1.2,0.0,1.4,4.0,2.6,3.4,12.8,2.2,0.2,0.6,1.0,3.0,6.0,5.0,3.0,2.0,2.0,5.0,12.0,10.0,5.0,0.0,0.0,0.0
2019-2020_16029,11965960,2019-12-11T20-00-00_11965960,503,6,30642,8.0,35574,5.0,638.0,8.0,3871,8.0,450.0,5.0,31686,7.0,520.0,6.0,262644,3.0,714.0,8.0,,nan,nan,nan,,nan,nan,nan,4,31857,6.0,388.0,5.0,32362,5.0,630.0,7.0,810,8.0,860.0,12.0,,nan,nan,nan,,nan,nan,nan,,nan,nan,nan,3,942,448.0,7.0,4.0,2.0,4.0,31002,501.0,6.0,6.0,0.0,2.0,32659,129.0,3.0,4.0,2.0,1.0,,nan,nan,nan,nan,nan,3,1411,17.0,4659,15.0,61.0,1.0,335705,8.0,100.0,2.0,988,17.0,1080.0,12.0,1271,14.0,529.0,8.0,,nan,nan,nan,,nan,nan,nan,4,1380,11.0,730.0,10.0,916,10.0,267.0,6.0,97664,8.0,332.0,5.0,992,15.0,1003.0,12.0,6610,8.0,195.0,3.0,,nan,nan,nan,5,95998,725.0,12.0,17.0,4.0,5.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,4.2,10.6,0.6,10.8,10.6,2.2,0.0,0.8,3.4,1.4,2.4,9.6,0.4,0.0,3.4,4.4,1.2,7.2,12.8,1.2,0.0,2.2,3.0,1.6,5.2,10.6,0.8,0.0,4.2,10.6,0.6,10.8,10.6,2.2,0.0,0.8,3.4,1.4,2.4,9.6,0.4,0.0,3.4,4.4,1.2,7.2,12.8,1.2,0.0,2.2,3.0,1.6,5.2,10.6,0.8,0.0,0.6,3.0,1.0,9.0,1.0,1.0,1.0,11.0,5.0,9.0,9.0,2.0,2.0,0.0,0.0
2019-2020_16029,11965984,2019-12-11T20-00-00_11965984,7980,490,159276,9.0,1016,15.0,626.0,8.0,160121,15.0,930.0,10.0,189124,5.0,351.0,5.0,221450,8.0,762.0,9.0,,nan,nan,nan,,nan,nan,nan,4,186675,5.0,353.0,8.0,186370,3.0,418.0,6.0,185571,9.0,563.0,7.0,186412,6.0,631.0,8.0,,nan,nan,nan,,nan,nan,nan,4,129660,122.0,2.0,3.0,1.0,0.0,163152,92.0,3.0,1.0,2.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,169652,12.0,170037,12.0,270.0,3.0,30422,12.0,450.0,5.0,169788,8.0,436.0,5.0,138,8.0,270.0,3.0,96764,1.0,180.0,2.0,,nan,nan,nan,5,169764,10.0,516.0,6.0,459703,10.0,369.0,5.0,95433,12.0,540.0,6.0,170517,2.0,31.0,2.0,,nan,nan,nan,,nan,nan,nan,4,1324,311.0,6.0,8.0,2.0,3.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,1.2,5.8,2.0,5.8,11.8,2.0,0.0,1.0,6.6,1.8,3.0,13.2,0.2,0.2,0.8,3.6,2.0,4.2,13.6,1.6,0.0,1.8,7.8,1.6,7.2,13.2,2.4,0.0,1.2,5.8,2.0,5.8,11.8,2.0,0.0,1.0,6.6,1.8,3.0,13.2,0.2,0.2,0.8,3.6,2.0,4.2,13.6,1.6,0.0,1.8,7.8,1.6,7.2,13.2,2.4,0.0,0.6,2.0,0.0,5.0,0.0,1.0,2.0,6.0,1.0,13.0,15.0,4.0,1.0,0.0,0.0
2019-2020_16029,11965948,2019-12-11T20-00-00_11965948,591,34,186187,5.0,95746,3.0,201.0,4.0,96208,12.0,630.0,7.0,62860,4.0,620.0,7.0,32100,11.0,676.0,8.0,,nan,nan,nan,,nan,nan,nan,4,23269646,2.0,76.0,2.0,129419,1.0,35.0,2.0,186025,4.0,407.0,9.0,186320,9.0,532.0,6.0,,nan,nan,nan,,nan,nan,nan,4,129095,540.0,6.0,7.0,0.0,7.0,96611,701.0,8.0,12.0,0.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,128229,8.0,95543,6.0,181.0,3.0,3789,7.0,474.0,6.0,272,10.0,610.0,8.0,219730,14.0,540.0,6.0,128854,6.0,441.0,5.0,,nan,nan,nan,5,33707,3.0,327.0,4.0,96017,12.0,330.0,4.0,96518,10.0,478.0,6.0,24564,7.0,53.0,2.0,,nan,nan,nan,,nan,nan,nan,4,32436,108.0,4.0,10.0,3.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,1,2.4,5.2,2.2,5.0,10.6,2.0,0.0,0.4,4.8,1.6,3.0,16.2,1.6,0.0,0.2,4.0,3.0,1.8,15.4,1.8,0.0,1.8,5.2,2.6,7.4,11.8,2.4,0.4,2.4,5.2,2.2,5.0,10.6,2.0,0.0,0.4,4.8,1.6,3.0,16.2,1.6,0.0,0.2,4.0,3.0,1.8,15.4,1.8,0.0,1.8,5.2,2.6,7.4,11.8,2.4,0.4,0.6,5.0,0.0,3.0,1.0,1.0,6.0,10.0,0.0,17.0,17.0,6.0,1.0,0.0,0.0
2019-2020_16029,11965985,2019-12-11T20-00-00_11965985,3321,625,32539,9.0,31144,5.0,271.0,4.0,32613,8.0,93.0,3.0,31007,9.0,540.0,6.0,25102,6.0,94.0,2.0,,nan,nan,nan,,nan,nan,nan,4,31344,4.0,413.0,5.0,31854,11.0,374.0,5.0,32374,6.0,415.0,5.0,432913,4.0,7.0,1.0,,nan,nan,nan,,nan,nan,nan,4,32612,434.0,5.0,7.0,0.0,2.0,214996,213.0,5.0,4.0,3.0,2.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,127688,6.0,159208,5.0,119.0,2.0,164069,5.0,90.0,1.0,129624,9.0,271.0,4.0,129054,6.0,309.0,4.0,,nan,nan,nan,,nan,nan,nan,4,4233,2.0,328.0,5.0,94511,6.0,815.0,10.0,95694,7.0,282.0,5.0,129429,6.0,552.0,8.0,,nan,nan,nan,,nan,nan,nan,4,129501,509.0,8.0,4.0,3.0,2.0,580,749.0,9.0,9.0,0.0,1.0,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,1.0,7.2,1.4,3.0,15.6,1.6,0.2,1.4,2.6,1.8,5.2,11.4,2.4,0.0,2.0,5.6,1.6,6.2,11.2,1.4,0.0,0.8,5.2,1.8,3.8,14.4,1.6,0.0,1.0,7.2,1.4,3.0,15.6,1.6,0.2,1.4,2.6,1.8,5.2,11.4,2.4,0.0,2.0,5.6,1.6,6.2,11.2,1.4,0.0,0.8,5.2,1.8,3.8,14.4,1.6,0.0,0.6,0.0,2.0,6.0,2.0,0.0,0.0,1.0,2.0,14.0,9.0,2.0,2.0,0.0,0.0
